class,category,indicator_name,series_name,sub_series_name,parameter,value,units,date,date_last_updated
Economic,Economic standard of living,Income,By disability status (household),No disabled people in household_upper,30-06-20,       44918.400000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By disability status (household),At least one disabled person in the household,30-06-21,       38696.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By disability status (household),No disabled people in household,30-06-21,       46123.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By disability status (household),At least one disabled person in the household_lower,30-06-21,       37380.300000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By disability status (household),No disabled people in household_lower,30-06-21,       45477.300000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By disability status (household),At least one disabled person in the household_upper,30-06-21,       40011.700000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By disability status (household),No disabled people in household_upper,30-06-21,       46768.700000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By region,Northland,30-06-20,       35594.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Auckland,30-06-20,       45087.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Waikato,30-06-20,       39004.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Bay of Plenty,30-06-20,       40297.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Gisborne / Hawke's Bay,30-06-20,       36222.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Taranaki,30-06-20,       39878.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Manawatū–Whanganui,30-06-20,       36054.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Wellington,30-06-20,       48245.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Tasman / Nelson / Marlborough / West Coast,30-06-20,       38332.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Canterbury,30-06-20,       42656.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Otago,30-06-20,       35970.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Southland,30-06-20,       39595.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Northland_lower,30-06-20,       32212.600000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Auckland_lower,30-06-20,       43959.800000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Waikato_lower,30-06-20,       36780.800000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Bay of Plenty_lower,30-06-20,       38765.700000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Gisborne / Hawke's Bay_lower,30-06-20,       33758.900000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Taranaki_lower,30-06-20,       36647.900000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Manawatū–Whanganui_lower,30-06-20,       33494.200000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Wellington_lower,30-06-20,       45639.800000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Tasman / Nelson / Marlborough / West Coast_lower,30-06-20,       35188.800000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Canterbury_lower,30-06-20,       39456.800000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Otago_lower,30-06-20,       32984.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Southland_lower,30-06-20,       36625.400000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Northland_upper,30-06-20,       38975.400000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Auckland_upper,30-06-20,       46214.200000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Waikato_upper,30-06-20,       41227.200000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Bay of Plenty_upper,30-06-20,       41828.300000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Gisborne / Hawke's Bay_upper,30-06-20,       38685.100000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Taranaki_upper,30-06-20,       43108.100000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Manawatū–Whanganui_upper,30-06-20,       38613.800000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Wellington_upper,30-06-20,       50850.200000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Tasman / Nelson / Marlborough / West Coast_upper,30-06-20,       41475.200000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Canterbury_upper,30-06-20,       45855.200000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Otago_upper,30-06-20,       38955.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Southland_upper,30-06-20,       42564.600000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Northland,30-06-21,       35289.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Auckland,30-06-21,       47631.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Waikato,30-06-21,       40257.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Bay of Plenty,30-06-21,       40467.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Gisborne / Hawke's Bay,30-06-21,       41010.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Taranaki,30-06-21,       42283.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Manawatū–Whanganui,30-06-21,       39302.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Wellington,30-06-21,       51675.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Tasman / Nelson / Marlborough / West Coast,30-06-21,       42454.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Canterbury,30-06-21,       44174.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Otago,30-06-21,       38570.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Southland,30-06-21,       40292.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Northland_lower,30-06-21,       32183.600000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Auckland_lower,30-06-21,       45916.300000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Waikato_lower,30-06-21,       38848.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Bay of Plenty_lower,30-06-21,       37836.600000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Gisborne / Hawke's Bay_lower,30-06-21,       39164.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Taranaki_lower,30-06-21,       37927.900000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Manawatū–Whanganui_lower,30-06-21,       37415.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Wellington_lower,30-06-21,       49142.900000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Tasman / Nelson / Marlborough / West Coast_lower,30-06-21,       39821.900000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Canterbury_lower,30-06-21,       42009.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Otago_lower,30-06-21,       34944.400000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Southland_lower,30-06-21,       37350.700000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Northland_upper,30-06-21,       38394.400000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Auckland_upper,30-06-21,       49345.700000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Waikato_upper,30-06-21,       41666.000000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Bay of Plenty_upper,30-06-21,       43097.400000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Gisborne / Hawke's Bay_upper,30-06-21,       42855.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Taranaki_upper,30-06-21,       46638.100000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Manawatū–Whanganui_upper,30-06-21,       41188.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Wellington_upper,30-06-21,       54207.100000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Tasman / Nelson / Marlborough / West Coast_upper,30-06-21,       45086.100000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Canterbury_upper,30-06-21,       46338.500000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Otago_upper,30-06-21,       42195.600000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By region,Southland_upper,30-06-21,       43233.300000,Median,%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple only,30-06-20,       48606.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple with one dependent child,30-06-20,       47316.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple with two dependent children,30-06-20,       43271.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple with three or more dependent children,30-06-20,       35322.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,All other 'couples with child(ren) only' households,30-06-20,       46882.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,One parent with dependent child(ren) only,30-06-20,       26175.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,All other 'One parent with child(ren) only' households,30-06-20,       34213.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Other one-family households,30-06-20,       43886.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,One-person household,30-06-20,       28063.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple only_lower,30-06-20,       47245.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple with one dependent child_lower,30-06-20,       45376.000000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple with two dependent children_lower,30-06-20,       41410.300000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple with three or more dependent children_lower,30-06-20,       33591.200000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,All other 'couples with child(ren) only' households_lower,30-06-20,       44725.400000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,One parent with dependent child(ren) only_lower,30-06-20,       25206.500000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,All other 'One parent with child(ren) only' households_lower,30-06-20,       32228.600000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Other one-family households_lower,30-06-20,       41867.200000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,One-person household_lower,30-06-20,       26884.400000,Median($),%Y,02-03-22
Economic,Economic standard of living,Income,By household composition,Couple only_upper,30-06-20,       49967.000000,Median($),%Y,02-03-22
